CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change
WBA000022,application,Web Based Application,WBS000025,IM0010667,Closed,5,5,5,0.943305592,request for information,KM0001569,closed,0,04-11-2013 16:55,,05-11-2013 09:26,05-11-2013 09:26,"3,01,55,55,556",Other,1,SD0029807,,,
SUB000535,subapplication,Web Based Application,WBS000066,IM0010668,Closed,4,4,4,0.104379497,incident,KM0000931,closed,4,04-11-2013 16:57,,13-11-2013 14:21,13-11-2013 14:21,"7,09,03,05,556",Other,1,SD0029800,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0010669,Closed,5,5,5,0.998018213,request for information,KM0000226,closed,0,04-11-2013 17:14,,04-11-2013 17:26,04-11-2013 17:26,"0,202777778",Data,1,SD0029810,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0010670,Closed,5,5,5,0.626815237,request for information,KM0000226,closed,0,04-11-2013 17:14,,04-11-2013 17:49,04-11-2013 17:49,"0,574722222",Data,1,SD0029811,,,
SBA000458,application,Server Based Application,WBS000073,IM0010671,Closed,4,4,4,0.356669957,incident,KM0001646,closed,1,04-11-2013 17:23,,05-11-2013 14:51,05-11-2013 14:51,"79,675",No error - works as designed,1,SD0029818,,,
DTA000053,application,Desktop Application,WBS000130,IM0010672,Closed,5,5,5,0.679891632,incident,KM0000472,closed,0,04-11-2013 17:33,,05-11-2013 12:16,05-11-2013 12:16,"5,20,97,22,222",Software,1,SD0029823,,,
WBA000128,application,Web Based Application,WBS000002,IM0010673,Closed,4,4,4,0.10359789,incident,KM0000687,closed,1,04-11-2013 17:34,,05-11-2013 14:53,05-11-2013 14:53,"7,81,19,44,444",Software,1,SD0029825,,,
SBA000759,application,Server Based Application,WBS000296,IM0010674,Closed,3,3,3,0.941203973,request for information,KM0001031,closed,2,04-11-2013 17:57,,06-11-2013 14:20,06-11-2013 14:21,"1,73,93,33,333",No error - works as designed,1,SD0029830,,,
SBA000407,application,Server Based Application,WBS000209,IM0010675,Closed,3,3,3,0.119431105,incident,KM0000036,closed,0,04-11-2013 18:24,,05-11-2013 13:30,05-11-2013 13:30,"6,01,63,88,889",Other,1,SD0029833,,,
WBA000122,application,Web Based Application,WBS000298,IM0010676,Closed,5,5,5,0.721705309,incident,KM0001548,closed,5,04-11-2013 18:45,,25-11-2013 14:14,25-11-2013 14:14,"1,53,74,36,111",Other,1,SD0029834,,,
SBA000467,application,Server Based Application,WBS000022,IM0010677,Closed,4,4,4,0.02701261,incident,KM0000439,closed,0,04-11-2013 19:18,,05-11-2013 11:31,05-11-2013 11:32,"4,03,47,22,222",Hardware,1,SD0029836,,,
SBA000689,application,Server Based Application,WBS000228,IM0010678,Closed,5,5,5,0.139095209,request for information,KM0000656,closed,0,05-11-2013 06:33,,05-11-2013 08:54,05-11-2013 08:54,"1,41,44,44,444",Software,1,SD0029837,,,
SBA000659,application,Server Based Application,WBS000128,IM0010679,Closed,4,4,4,0.456931783,incident,KM0002059,closed,0,04-11-2013 15:03,,04-11-2013 15:31,04-11-2013 15:37,"0,555277778",Software,1,SD0029658,,,
DTA000024,application,Desktop Application,WBS000093,IM0010680,Closed,4,4,4,0.2678944,incident,KM0000342,closed,1,04-11-2013 15:22,,05-11-2013 09:56,05-11-2013 09:56,"5,06,58,33,333",Software,1,SD0029659,,,
SUB000443,subapplication,Web Based Application,WBS000125,IM0010681,Closed,5,5,5,0.950219148,incident,KM0001158,closed,0,04-11-2013 15:25,,05-11-2013 08:39,05-11-2013 08:39,"3,73,38,88,889",No error - works as designed,1,SD0029664,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0010682,Closed,4,4,4,0.126971997,incident,KM0000741,closed,1,04-11-2013 15:45,,05-11-2013 15:17,05-11-2013 15:17,"7,85,58,33,333",Other,1,SD0029669,,,
LAP000871,computer,Laptop,WBS000091,IM0010683,Closed,5,5,5,0.684703222,incident,KM0001444,closed,2,04-11-2013 16:00,,12-11-2013 13:21,12-11-2013 13:22,"6,03,64,16,667",Hardware,1,SD0029675,,,
DTA000016,application,Desktop Application,WBS000096,IM0010684,Closed,4,4,4,0.302691693,incident,KM0001026,closed,0,04-11-2013 16:05,,04-11-2013 17:19,04-11-2013 17:19,"1,22,38,88,889",Software,1,SD0029677,1,,
DTA000016,application,Desktop Application,WBS000096,IM0010685,Closed,4,4,4,0.09133005,incident,KM0001026,closed,0,04-11-2013 16:28,,04-11-2013 17:14,04-11-2013 17:15,"0,771666667",Software,1,SD0029682,1,,
DTA000016,application,Desktop Application,WBS000096,IM0010686,Closed,4,4,4,0.646556878,incident,KM0001026,closed,0,04-11-2013 16:29,,04-11-2013 17:29,04-11-2013 17:29,"1,00,33,33,333",Software,1,SD0029678,1,,
DTA000016,application,Desktop Application,WBS000096,IM0010687,Closed,4,4,4,0.172155823,incident,KM0001026,closed,0,04-11-2013 16:37,,04-11-2013 17:12,04-11-2013 17:12,"0,583055556",Other,1,SD0029683,1,,
SBA000690,application,Server Based Application,WBS000228,IM0010688,Closed,3,3,3,0.637770979,incident,KM0001709,closed,2,04-11-2013 17:31,,05-11-2013 12:28,05-11-2013 12:29,"1,98,36,11,111",Other,1,SD0029689,,,
SBA000462,application,Server Based Application,WBS000073,IM0010689,Closed,4,4,4,0.690891163,incident,KM0002042,closed,0,04-11-2013 17:55,,05-11-2013 07:09,05-11-2013 07:09,"0,0675",Other,1,SD0029692,,,
APP000005,application,Citrix,WBS000292,IM0010690,Closed,4,4,4,0.746833199,incident,KM0001060,closed,1,05-11-2013 07:59,,06-11-2013 11:24,06-11-2013 11:24,"1,39,29,72,222",Software,1,SD0029704,,,
CBD000242,computer,Banking Device,WBS000146,IM0010691,Closed,5,5,5,0.967558368,incident,KM0000274,closed,0,05-11-2013 08:13,,05-11-2013 08:33,05-11-2013 08:33,"0,345277778",Other,1,SD0029706,,,
CBD001221,computer,Banking Device,WBS000146,IM0010692,Closed,5,5,5,0.750874211,incident,KM0000274,closed,1,05-11-2013 08:30,,,06-11-2013 12:12,"1,41,89,72,222",,1,SD0029713,,,
SUB000424,subapplication,Web Based Application,WBS000073,IM0010693,Closed,5,5,5,0.781252295,incident,KM0000703,closed,3,05-11-2013 08:43,,13-11-2013 09:34,13-11-2013 09:35,"5,71,875",Operator error,1,SD0029714,,,
WBA000058,application,Web Based Application,WBS000073,IM0010694,Closed,4,4,4,0.478781814,incident,KM0002043,closed,0,05-11-2013 08:45,,05-11-2013 11:22,05-11-2013 11:22,"2,61,19,44,444",Software,1,SD0030081,,1,C00003013
LAP000018,computer,Laptop,WBS000091,IM0010695,Closed,NS,3,NA,0.379451303,incident,KM0002122,closed,2,05-11-2013 08:47,,12-11-2013 17:59,12-11-2013 17:59,"7,50,11,11,111",Software,1,SD0029716,,,
WBA000058,application,Web Based Application,WBS000073,IM0010696,Closed,4,4,4,0.370342252,incident,KM0002043,closed,0,05-11-2013 08:56,,05-11-2013 10:10,05-11-2013 10:10,"1,23,80,55,556",Software,1,SD0030088,,1,C00003013
WBA000018,application,Web Based Application,WBS000073,IM0010697,Closed,4,4,4,0.569712153,incident,KM0001609,closed,0,05-11-2013 08:59,,05-11-2013 14:28,05-11-2013 14:28,"5,48,05,55,556",Data,1,SD0030089,,,
DTA000025,application,Desktop Application,WBS000110,IM0010698,Closed,4,4,4,0.257959536,incident,KM0001094,closed,0,05-11-2013 09:03,,08-11-2013 12:53,08-11-2013 12:53,"3,53,39,72,222",Hardware,1,SD0030095,,,
DTA000025,application,Desktop Application,WBS000330,IM0010699,Closed,4,4,4,0.840846192,incident,KM0001094,closed,2,05-11-2013 09:05,07-01-2014 13:31,10-02-2014 13:02,10-02-2014 13:02,"2,72,68,83,333",Hardware,2,#MULTIVALUE,,,
WBA000058,application,Web Based Application,WBS000073,IM0010700,Closed,4,4,4,0.115608157,incident,KM0000802,closed,2,05-11-2013 09:07,,05-11-2013 13:29,05-11-2013 13:29,"4,36,88,88,889",Other,1,SD0030093,,,
WBA000058,application,Web Based Application,WBS000073,IM0010701,Closed,4,4,4,0.878355803,incident,KM0002043,closed,0,05-11-2013 09:12,,05-11-2013 16:01,05-11-2013 16:01,"6,81,11,11,111",Software,1,SD0030097,,1,C00003013
DTA000016,application,Desktop Application,WBS000096,IM0010702,Closed,4,4,4,0.581407624,incident,KM0001026,closed,0,05-11-2013 09:13,,06-11-2013 09:55,06-11-2013 09:55,"8,18,72,22,222",Software,1,SD0030083,,,
WBA000106,application,Web Based Application,WBS000306,IM0010703,Closed,4,4,4,0.331312754,incident,KM0001231,closed,0,05-11-2013 09:14,,05-11-2013 16:46,05-11-2013 16:46,"7,53,11,11,111",Software,1,SD0030100,,,
SBA000451,application,Server Based Application,WBS000073,IM0010704,Closed,4,4,4,0.63884821,incident,KM0002138,closed,0,05-11-2013 09:20,,05-11-2013 10:53,05-11-2013 10:53,"1,54,80,55,556",Software,1,SD0030103,,,
SBA000017,application,Server Based Application,WBS000099,IM0010705,Closed,4,4,4,0.551193253,incident,KM0002005,closed,0,05-11-2013 09:22,,,05-11-2013 09:36,"0,2225",User error,1,SD0030104,,,
WBA000103,application,Web Based Application,WBS000073,IM0010706,Closed,5,5,5,0.519989408,incident,KM0000784,closed,0,05-11-2013 09:27,,05-11-2013 14:37,05-11-2013 14:37,"5,16,16,66,667",User manual not used,1,SD0030099,,,
CBD001201,computer,Banking Device,WBS000146,IM0010707,Closed,2,2,2,0.10673698,incident,KM0000278,closed,1,05-11-2013 09:28,,,05-11-2013 13:29,"4,02,86,11,111",,1,SD0030108,,,
SBA000462,application,Server Based Application,WBS000073,IM0010708,Closed,4,4,4,0.40679593,incident,KM0001455,closed,0,05-11-2013 09:29,,05-11-2013 16:03,05-11-2013 16:03,"6,56,80,55,556",Software,1,SD0030107,,1,C00003013
SBA000585,application,Server Based Application,WBS000077,IM0010709,Closed,5,5,5,0.595129888,incident,KM0000563,closed,7,05-11-2013 09:29,,21-11-2013 09:43,21-11-2013 09:43,"4,45,90,55,556",Software,1,SD0030111,,,
LAP000515,computer,Laptop,WBS000091,IM0010710,Closed,5,5,5,0.340436854,incident,KM0001444,closed,2,05-11-2013 09:35,,06-11-2013 13:53,06-11-2013 13:53,"1,45,11,66,667",Software,1,SD0030116,,,
SBA000189,application,Server Based Application,WBS000139,IM0010711,Closed,5,5,5,0.405623895,incident,KM0001028,closed,3,05-11-2013 09:36,,06-11-2013 08:14,06-11-2013 08:14,"9,14,41,66,667",Other,1,SD0030118,,,
WBA000058,application,Web Based Application,WBS000073,IM0010712,Closed,4,4,4,0.449579531,incident,KM0002043,closed,0,05-11-2013 09:36,,05-11-2013 14:42,05-11-2013 14:42,"5,10,22,22,222",Software,1,SD0030113,,,
SBA000585,application,Server Based Application,WBS000077,IM0010713,Closed,4,4,4,0.490885508,incident,KM0000563,closed,4,05-11-2013 09:37,,11-11-2013 16:00,11-11-2013 16:00,"2,14,38,88,889",No error - works as designed,1,SD0030121,,,
SBA000759,application,Server Based Application,WBS000296,IM0010714,Closed,5,5,5,0.063268509,incident,KM0001035,closed,0,05-11-2013 09:39,,06-11-2013 10:41,06-11-2013 10:56,"1,17,80,27,778",No error - works as designed,1,SD0030124,,,
SBA000847,application,Server Based Application,WBS000199,IM0010715,Closed,3,3,3,0.347888577,incident,KM0000940,closed,0,05-11-2013 09:41,,05-11-2013 10:12,05-11-2013 10:12,"0,525277778",User error,1,SD0030126,,,
LAP001481,computer,Laptop,WBS000187,IM0010716,Closed,5,5,5,0.035087911,incident,KM0000315,closed,4,05-11-2013 09:43,,12-11-2013 08:26,12-11-2013 08:26,"5,12,24,44,444",Hardware,1,SD0030127,,,
SBA000054,application,Server Based Application,WBS000013,IM0010717,Closed,3,3,3,0.555054903,incident,KM0000052,closed,2,04-11-2013 15:44,,05-11-2013 12:51,05-11-2013 12:51,"7,62,72,22,222",User error,1,SD0029728,,,
SBA000154,application,Server Based Application,WBS000027,IM0010718,Closed,4,4,4,0.483769042,incident,KM0000156,closed,0,04-11-2013 15:47,04-11-2013 16:16,04-11-2013 16:21,04-11-2013 16:21,"0,52",Other,2,#MULTIVALUE,,,
SBA000439,application,Server Based Application,WBS000219,IM0010719,Closed,5,5,5,0.517872766,request for information,KM0001851,closed,1,04-11-2013 15:53,,05-11-2013 13:20,05-11-2013 13:20,"7,95,72,22,222",Other,1,SD0029735,,,
SUB000455,subapplication,Web Based Application,WBS000073,IM0010720,Closed,4,4,4,0.57180429,incident,KM0001728,closed,0,04-11-2013 15:56,,07-11-2013 12:11,07-11-2013 12:12,"2,69,01,94,444",No error - works as designed,1,SD0029733,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0010721,Closed,4,4,4,0.799975195,incident,KM0000751,closed,0,04-11-2013 16:00,,06-11-2013 08:15,06-11-2013 08:15,"1,18,52,77,778",Other,1,SD0029736,,,
SBA000805,application,Server Based Application,WBS000016,IM0010722,Closed,3,3,3,0.894548998,incident,KM0000938,closed,1,04-11-2013 16:08,,04-11-2013 16:10,04-11-2013 16:11,"0,049166667",Hardware,1,SD0029741,,,
DCE000077,hardware,DataCenterEquipment,WBS000267,IM0010723,Closed,3,3,3,0.3273157,incident,KM0000182,closed,0,04-11-2013 16:19,,05-11-2013 10:10,05-11-2013 10:10,"1,68,30,55,556",Hardware,1,SD0029746,,,
DTA000016,application,Desktop Application,WBS000096,IM0010724,Closed,4,4,4,0.771960826,incident,KM0001026,closed,0,04-11-2013 16:27,,04-11-2013 17:20,04-11-2013 17:20,"0,885833333",Software,1,SD0029752,1,,
SBA000439,application,Server Based Application,WBS000219,IM0010725,Closed,5,5,5,0.814197883,request for information,KM0001830,closed,2,04-11-2013 16:28,,26-11-2013 08:42,26-11-2013 08:42,"9,96,53,88,889",No error - works as designed,1,SD0029748,,,
DTA000016,application,Desktop Application,WBS000096,IM0010726,Closed,3,3,3,0.520060092,incident,KM0001026,closed,0,04-11-2013 16:33,,04-11-2013 17:21,04-11-2013 17:21,"0,794166667",Software,1,SD0029749,1,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0010727,Closed,5,5,5,0.781008506,request for information,KM0000226,closed,0,04-11-2013 16:38,,04-11-2013 17:09,04-11-2013 17:09,"0,525555556",Data,1,SD0029753,,,
SBA000439,application,Server Based Application,WBS000219,IM0010728,Closed,5,5,5,0.238474112,request for information,KM0002083,closed,0,04-11-2013 16:45,,07-11-2013 07:28,07-11-2013 07:28,"2,22,38,61,111",Software,1,SD0029757,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0010729,Closed,5,5,5,0.525390424,request for information,KM0000225,closed,2,04-11-2013 16:49,,05-11-2013 12:57,05-11-2013 12:57,"6,63,97,22,222",User error,1,SD0029759,,,
DTA000616,application,Desktop Application,WBS000092,IM0010730,Closed,4,4,4,0.381271294,incident,KM0002055,closed,0,04-11-2013 17:18,,05-11-2013 14:16,05-11-2013 14:16,"1,26,38,88,889",Software,1,SD0029767,,,
DTA000019,application,Desktop Application,WBS000093,IM0010731,Closed,4,4,4,0.554049942,incident,KM0001186,closed,1,04-11-2013 17:29,,05-11-2013 13:48,05-11-2013 13:48,"4,41,19,44,444",Unknown,1,SD0029770,,,
SBA000689,application,Server Based Application,WBS000228,IM0010732,Closed,5,5,5,0.311772507,request for information,KM0000656,closed,0,04-11-2013 18:10,,05-11-2013 08:02,05-11-2013 08:02,"0,537222222",Other,1,SD0029771,,,
SBA000773,application,Server Based Application,WBS000285,IM0010733,Closed,3,3,3,0.145948174,incident,KM0000926,closed,0,05-11-2013 07:37,,05-11-2013 07:54,05-11-2013 07:57,"0,331666667",Software,1,SD0029772,,,
WBA000124,application,Web Based Application,WBS000088,IM0010734,Closed,4,4,4,0.967068543,incident,KM0000611,closed,6,05-11-2013 07:45,,26-11-2013 11:44,26-11-2013 11:44,"1,61,485",Other,1,SD0029773,,,
SBA000609,application,Server Based Application,WBS000263,IM0010735,Closed,5,5,5,0.125375802,request for information,KM0001825,closed,1,05-11-2013 08:11,,21-01-2014 09:42,21-01-2014 09:42,"5,47,52,22,222",Other,1,SD0029931,,,
SBA000607,application,Server Based Application,WBS000263,IM0010736,Closed,4,4,4,0.937369612,request for information,KM0001106,closed,1,05-11-2013 08:20,,05-11-2013 10:59,05-11-2013 11:00,"2,67,80,55,556",Other,1,SD0029932,,,
SBA000607,application,Server Based Application,WBS000263,IM0010737,Closed,4,4,4,0.153408338,incident,KM0000592,closed,0,05-11-2013 08:58,,,05-11-2013 11:50,"2,87,58,33,333",Other,1,SD0029940,,,
SBA000607,application,Server Based Application,WBS000263,IM0010738,Closed,4,4,4,0.044840845,incident,KM0000592,closed,2,05-11-2013 09:08,,07-11-2013 08:59,07-11-2013 08:59,"2,08,46,11,111",Other,1,SD0029945,,,
SBA000607,application,Server Based Application,WBS000263,IM0010739,Closed,4,4,4,0.902829217,incident,KM0001106,closed,20,05-11-2013 09:27,,14-01-2014 14:58,14-01-2014 14:58,"4,99,00,63,889",Other,1,SD0029951,,,
SBA000101,application,Server Based Application,WBS000165,IM0010740,Closed,3,3,3,0.923042673,incident,KM0001518,closed,0,05-11-2013 09:30,,05-11-2013 15:54,05-11-2013 15:54,"6,39,69,44,444",Operator error,1,SD0029953,,,
WBA000060,application,Web Based Application,WBS000073,IM0010741,Closed,4,4,4,0.624006414,incident,KM0000825,closed,4,05-11-2013 09:37,,06-11-2013 11:02,06-11-2013 11:02,"11,925",Software,1,SD0029946,,,
DTA000031,application,Desktop Application,WBS000111,IM0010742,Closed,5,5,5,0.338876583,incident,KM0002029,closed,0,05-11-2013 09:40,,08-11-2013 12:55,08-11-2013 12:56,"3,02,38,88,889",Hardware,1,SD0029956,,,
SBA000462,application,Server Based Application,WBS000073,IM0010743,Closed,4,4,4,0.068875262,incident,KM0001455,closed,0,05-11-2013 09:49,,05-11-2013 16:08,05-11-2013 16:08,"6,30,58,33,333",Software,1,SD0029957,,1,C00003013
SUB000443,subapplication,Web Based Application,WBS000125,IM0010744,Closed,4,4,4,0.237797079,incident,KM0000985,closed,1,05-11-2013 09:51,,06-11-2013 15:53,06-11-2013 15:53,"1,46,09,44,444",Software,1,SD0029954,,,
DTA000024,application,Desktop Application,WBS000093,IM0010745,Closed,4,4,4,0.690376938,incident,KM0000340,closed,1,05-11-2013 09:57,06-11-2013 14:39,06-11-2013 14:51,06-11-2013 14:51,"7,73,86,11,111",Data,2,#MULTIVALUE,1,,
SBA000847,application,Server Based Application,WBS000199,IM0010746,Closed,3,3,3,0.186095842,incident,KM0000940,closed,0,05-11-2013 07:40,,05-11-2013 08:28,05-11-2013 08:28,"0,804722222",User error,1,SD0029844,,,
LAP001607,computer,Laptop,WBS000091,IM0010747,Closed,5,5,5,0.899795403,incident,KM0001444,closed,1,05-11-2013 07:46,,05-11-2013 09:35,05-11-2013 09:35,"1,80,80,55,556",Software,1,SD0029845,,,
DTA000616,application,Desktop Application,WBS000092,IM0010748,Closed,4,4,4,0.912305387,incident,KM0000988,closed,0,05-11-2013 08:07,,05-11-2013 15:32,05-11-2013 15:33,"7,425",Software,1,SD0029849,,,
DTA000302,application,Desktop Application,WBS000092,IM0010749,Closed,4,4,4,0.688659216,incident,KM0001515,closed,1,05-11-2013 08:19,,05-11-2013 08:22,05-11-2013 08:22,"0,049444444",Other,1,SD0029853,,,
DTA000616,application,Desktop Application,WBS000092,IM0010750,Closed,4,4,4,0.937673648,incident,KM0000506,closed,2,05-11-2013 08:19,14-11-2013 12:16,,14-11-2013 12:17,"0,029722222",Other,1,SD0029855,,,
SBA000263,application,Server Based Application,WBS000072,IM0010751,Closed,5,5,5,0.250901709,request for information,KM0001807,closed,3,05-11-2013 08:32,,,05-11-2013 17:17,"8,75,02,77,778",Other,1,SD0029866,,,
SBA000462,application,Server Based Application,WBS000073,IM0010752,Closed,4,4,4,0.028021742,incident,KM0001363,closed,0,05-11-2013 08:33,,05-11-2013 08:58,05-11-2013 08:58,"0,423333333",Software,1,SD0029859,,1,C00003013
SBA000626,application,Server Based Application,WBS000255,IM0010753,Closed,4,4,4,0.707512711,incident,KM0000588,closed,0,05-11-2013 08:36,,05-11-2013 13:37,05-11-2013 13:37,"5,02,27,77,778",Other,1,SD0029857,,,
SBA000462,application,Server Based Application,WBS000073,IM0010754,Closed,4,4,4,0.837359407,incident,KM0001786,closed,0,05-11-2013 08:44,,05-11-2013 10:03,05-11-2013 10:04,"1,31,72,22,222",User error,1,SD0029876,,,
SBA000462,application,Server Based Application,WBS000073,IM0010755,Closed,4,4,4,0.095294097,incident,KM0001363,closed,0,05-11-2013 08:48,,05-11-2013 16:10,05-11-2013 16:10,"7,36,66,66,667",Software,1,SD0029871,,1,C00003013
SAP000001,application,SAP,WBS000072,IM0010756,Closed,5,5,5,0.966933145,request for information,KM0001104,closed,2,05-11-2013 08:52,,18-12-2013 14:24,18-12-2013 14:24,"3,31,03,02,778",Other,1,SD0029887,,,
WBA000058,application,Web Based Application,WBS000073,IM0010757,Closed,4,4,4,0.540975446,incident,KM0002043,closed,0,05-11-2013 08:53,,05-11-2013 15:50,05-11-2013 15:51,"6,95,16,66,667",Software,1,SD0029885,,1,C00003013
DTA000616,application,Desktop Application,WBS000092,IM0010758,Closed,4,4,4,0.257694239,incident,KM0001968,closed,1,05-11-2013 08:54,,05-11-2013 12:33,05-11-2013 12:33,"3,39,52,77,778",Software,1,SD0029881,,,
WBA000058,application,Web Based Application,WBS000073,IM0010759,Closed,4,4,4,0.50744614,incident,KM0002043,closed,0,05-11-2013 09:03,,05-11-2013 15:54,05-11-2013 15:54,"68,425",Software,1,SD0029889,,,
SAP000005,application,SAP,WBS000271,IM0010760,Closed,5,5,5,0.426265522,request for information,KM0001124,closed,0,05-11-2013 09:05,,05-11-2013 09:07,05-11-2013 09:07,"0,0375",Other,1,SD0029896,,,
